ts,alg,p,msg_bytes,frame_bits_len,status,syndrome,ok_text_match
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,OK,0,1
1755399483,CRC,0.02,16,160,OK,0,1
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399483,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,OK,0,1
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
1755399484,CRC,0.02,16,160,DISCARD,0,0
